caseId,region,scale,psm,treatment,whitelist,text,confidence,parsed,recoveredTruth,deterministic,distinctOutputs,msPerRun
approved-wine-018,line,1.5,sparse,production,unrestricted,Al 13 5% by Vol Ch,81,13,false,true,1,106
approved-wine-018,line,1.5,sparse,production,numeric,13 5%,68,13,false,true,1,77
approved-wine-018,line,1.5,sparse,production,numericPlusMarker,Al 13 5% by Vol Ch,81,13,false,true,1,75
approved-wine-018,line,1.5,sparse,grayscaleOnly,unrestricted,Al 13 5% by Vol Ch,78,13,false,true,1,75
approved-wine-018,line,1.5,sparse,normalise,unrestricted,Al 13 5% by Vol Ch,81,13,false,true,1,80
approved-wine-018,line,1.5,sparse,linearBoost,unrestricted,Al 13 5% by Vol TC ~,72,13,false,true,1,65
approved-wine-018,line,1.5,sparse,otsu,unrestricted,Al 13 5% by Vol Cah,79,13,false,true,1,47
approved-wine-018,line,1.5,sparse,otsu,numeric,13 5%,73,13,false,true,1,47
approved-wine-018,line,1.5,sparse,otsu,numericPlusMarker,Al 13 5% by Vol Cah,79,13,false,true,1,48
approved-wine-018,line,1.5,sparse,thresholdFixed,unrestricted,Al 13 5% by Vol Cah,79,13,false,true,1,51
approved-wine-018,line,1.5,sparse,inverted,unrestricted,Al 13 5% by Vol Ch,78,13,false,true,1,83
approved-wine-018,line,1.5,sparse,inverted,numeric,13 5%,70,13,false,true,1,85
approved-wine-018,line,1.5,sparse,inverted,numericPlusMarker,Al 13 5% by Vol Ch,78,13,false,true,1,86
approved-wine-018,line,1.5,sparse,invertedThreshold,unrestricted,Al 13 5% by Vol Cah,81,13,false,true,1,60
approved-wine-018,line,1.5,singleLine,production,unrestricted,c] 3.9% by Vol. Al,81,3.9,false,true,1,70
approved-wine-018,line,1.5,singleLine,production,numeric,1 3.9% .,31,1,false,true,1,70
approved-wine-018,line,1.5,singleLine,production,numericPlusMarker,c 1 3.9% by Vol. Al,59,1,false,true,1,70
approved-wine-018,line,1.5,singleLine,grayscaleOnly,unrestricted,c] 3.9% by Vol. Al,79,3.9,false,true,1,70
approved-wine-018,line,1.5,singleLine,normalise,unrestricted,c] 3.9% by Vol. Al,81,3.9,false,true,1,70
approved-wine-018,line,1.5,singleLine,linearBoost,unrestricted,c] 3.5% by Vol. A,74,3.5,false,true,1,56
approved-wine-018,line,1.5,singleLine,otsu,unrestricted,c] 3.5% by Vol. A,78,3.5,false,true,1,46
approved-wine-018,line,1.5,singleLine,otsu,numeric,1 3.5% .,31,1,false,true,1,43
approved-wine-018,line,1.5,singleLine,otsu,numericPlusMarker,c1 3.5% by Vol. A,70,1,false,true,1,42
approved-wine-018,line,1.5,singleLine,thresholdFixed,unrestricted,c] 3.9% by Vol. Al,78,3.9,false,true,1,43
approved-wine-018,line,1.5,singleLine,inverted,unrestricted,c] 3.9% by Vol. Al,80,3.9,false,true,1,77
approved-wine-018,line,1.5,singleLine,inverted,numeric,1 3.9% .,31,1,false,true,1,77
approved-wine-018,line,1.5,singleLine,inverted,numericPlusMarker,c 1 3.9% by Vol. Al,59,1,false,true,1,78
approved-wine-018,line,1.5,singleLine,invertedThreshold,unrestricted,c] 3.5% by Vol. A,81,3.5,false,true,1,50
approved-wine-018,line,1.5,singleWord,production,unrestricted,135%. A,53,13,false,true,1,88
approved-wine-018,line,1.5,singleWord,production,numeric,135%0.,0,13,false,true,1,88
approved-wine-018,line,1.5,singleWord,production,numericPlusMarker,135%. A,53,13,false,true,1,89
approved-wine-018,line,1.5,singleWord,grayscaleOnly,unrestricted,135%. A,55,13,false,true,1,88
approved-wine-018,line,1.5,singleWord,normalise,unrestricted,135%. A,53,13,false,true,1,89
approved-wine-018,line,1.5,singleWord,linearBoost,unrestricted,135% A,60,13,false,true,1,66
approved-wine-018,line,1.5,singleWord,otsu,unrestricted,135%. Al,54,13,false,true,1,46
approved-wine-018,line,1.5,singleWord,otsu,numeric,135%.,0,13,false,true,1,45
approved-wine-018,line,1.5,singleWord,otsu,numericPlusMarker,135%. Al,54,13,false,true,1,46
approved-wine-018,line,1.5,singleWord,thresholdFixed,unrestricted,135%. A,47,13,false,true,1,45
approved-wine-018,line,1.5,singleWord,inverted,unrestricted,135%. A,59,13,false,true,1,119
approved-wine-018,line,1.5,singleWord,inverted,numeric,135%0.,0,13,false,true,1,105
approved-wine-018,line,1.5,singleWord,inverted,numericPlusMarker,135%. A,59,13,false,true,1,128
approved-wine-018,line,1.5,singleWord,invertedThreshold,unrestricted,135%. A,52,13,false,true,1,53
approved-wine-018,line,1.5,singleBlock,production,unrestricted,c] 3.5% by Vol. Al 2 Ch,77,3.5,false,true,1,78
approved-wine-018,line,1.5,singleBlock,production,numeric,1 3.5% . 2,34,1,false,true,1,76
approved-wine-018,line,1.5,singleBlock,production,numericPlusMarker,c 1 3.5% by Vol. Al 2 Ch,61,1,false,true,1,78
approved-wine-018,line,1.5,singleBlock,grayscaleOnly,unrestricted,c] 3.5% by Vol. Al 2 Ch,72,3.5,false,true,1,78
approved-wine-018,line,1.5,singleBlock,normalise,unrestricted,c] 3.5% by Vol. Al 2 Ch,77,3.5,false,true,1,81
approved-wine-018,line,1.5,singleBlock,linearBoost,unrestricted,c] 3.5% by Vol. Al 2,72,3.5,false,true,1,64
approved-wine-018,line,1.5,singleBlock,otsu,unrestricted,c] 3.5% by Vol. Al Cha,78,3.5,false,true,1,47
approved-wine-018,line,1.5,singleBlock,otsu,numeric,1 3.5% .,31,1,false,true,1,48
approved-wine-018,line,1.5,singleBlock,otsu,numericPlusMarker,c1 3.5% by Vol. Al Cha,72,1,false,true,1,50
approved-wine-018,line,1.5,singleBlock,thresholdFixed,unrestricted,c] 3.5% by Vol. Al ) Cah,69,3.5,false,true,1,50
approved-wine-018,line,1.5,singleBlock,inverted,unrestricted,c] 3.5% by Vol. Al 3 Ch,77,3.5,false,true,1,87
approved-wine-018,line,1.5,singleBlock,inverted,numeric,1 3.5% . 3,42,1,false,true,1,89
approved-wine-018,line,1.5,singleBlock,inverted,numericPlusMarker,c 1 3.5% by Vol. Al 3 Ch,62,1,false,true,1,86
approved-wine-018,line,1.5,singleBlock,invertedThreshold,unrestricted,c] 3.5% by Vol. I) Ch,66,3.5,false,true,1,76
approved-wine-018,line,2,sparse,production,unrestricted,Al 13 5% by Vol Ch,78,13,false,true,1,127
approved-wine-018,line,2,sparse,production,numeric,13 5%,68,13,false,true,1,139
approved-wine-018,line,2,sparse,production,numericPlusMarker,Al 13 5% by Vol Ch,78,13,false,true,1,120
approved-wine-018,line,2,sparse,grayscaleOnly,unrestricted,Al 13 5% by Vol Ch,80,13,false,true,1,116
approved-wine-018,line,2,sparse,normalise,unrestricted,Al 13 5% by Vol Ch,78,13,false,true,1,114
approved-wine-018,line,2,sparse,linearBoost,unrestricted,Al 13 5% by Vol rs,78,13,false,true,1,102
approved-wine-018,line,2,sparse,otsu,unrestricted,Al 13 5% by Vol Cah,75,13,false,true,1,79
approved-wine-018,line,2,sparse,otsu,numeric,13 5%,62,13,false,true,1,77
approved-wine-018,line,2,sparse,otsu,numericPlusMarker,Al 13 5% by Vol Cah,75,13,false,true,1,75
approved-wine-018,line,2,sparse,thresholdFixed,unrestricted,Al 13 5% by Vol Cah,77,13,false,true,1,100
approved-wine-018,line,2,sparse,inverted,unrestricted,Al 13 5% by Vol Ch,81,13,false,true,1,125
approved-wine-018,line,2,sparse,inverted,numeric,13 5%,68,13,false,true,1,126
approved-wine-018,line,2,sparse,inverted,numericPlusMarker,Al 13 5% by Vol Ch,81,13,false,true,1,125
approved-wine-018,line,2,sparse,invertedThreshold,unrestricted,Al 13 5% by Vol Cah,78,13,false,true,1,86
approved-wine-018,line,2,singleLine,production,unrestricted,c] 3.9% by Vol. Al,80,3.9,false,true,1,112
approved-wine-018,line,2,singleLine,production,numeric,1 3.9% .,31,1,false,true,1,112
approved-wine-018,line,2,singleLine,production,numericPlusMarker,c 1 3.9% by Vol. Al,63,1,false,true,1,111
approved-wine-018,line,2,singleLine,grayscaleOnly,unrestricted,c] 3.9% by Vol. Al,80,3.9,false,true,1,113
approved-wine-018,line,2,singleLine,normalise,unrestricted,c] 3.9% by Vol. Al,80,3.9,false,true,1,113
approved-wine-018,line,2,singleLine,linearBoost,unrestricted,c] 3.5% by Vol. A,71,3.5,false,true,1,89
approved-wine-018,line,2,singleLine,otsu,unrestricted,c] 3.5% by Vol. Al,77,3.5,false,true,1,66
approved-wine-018,line,2,singleLine,otsu,numeric,1 3.5% .,32,1,false,true,1,66
approved-wine-018,line,2,singleLine,otsu,numericPlusMarker,c 1 3.5% by Vol. Al,61,1,false,true,1,66
approved-wine-018,line,2,singleLine,thresholdFixed,unrestricted,c] 3.9% by Vol. Al,83,3.9,false,true,1,67
approved-wine-018,line,2,singleLine,inverted,unrestricted,c] 3.9% by Vol. Al,81,3.9,false,true,1,120
approved-wine-018,line,2,singleLine,inverted,numeric,1 3.9% .,31,1,false,true,1,118
approved-wine-018,line,2,singleLine,inverted,numericPlusMarker,c 1 3.9% by Vol. Al,60,1,false,true,1,118
approved-wine-018,line,2,singleLine,invertedThreshold,unrestricted,c] 3.5% by Vol. Al,79,3.5,false,true,1,74
approved-wine-018,line,2,singleWord,production,unrestricted,135%. A,62,13,false,true,1,140
approved-wine-018,line,2,singleWord,production,numeric,135%.,0,13,false,true,1,158
approved-wine-018,line,2,singleWord,production,numericPlusMarker,135%. A,62,13,false,true,1,140
approved-wine-018,line,2,singleWord,grayscaleOnly,unrestricted,135%. A,49,13,false,true,1,151
approved-wine-018,line,2,singleWord,normalise,unrestricted,135%. A,62,13,false,true,1,167
approved-wine-018,line,2,singleWord,linearBoost,unrestricted,135% A,57,13,false,true,1,109
approved-wine-018,line,2,singleWord,otsu,unrestricted,135%. A,52,13,false,true,1,78
approved-wine-018,line,2,singleWord,otsu,numeric,135%0.,0,13,false,true,1,80
approved-wine-018,line,2,singleWord,otsu,numericPlusMarker,135%. A,52,13,false,true,1,86
approved-wine-018,line,2,singleWord,thresholdFixed,unrestricted,135%. A,49,13,false,true,1,87
approved-wine-018,line,2,singleWord,inverted,unrestricted,135%. A,50,13,false,true,1,146
approved-wine-018,line,2,singleWord,inverted,numeric,135%0.,0,13,false,true,1,149
approved-wine-018,line,2,singleWord,inverted,numericPlusMarker,135%. A,50,13,false,true,1,145
approved-wine-018,line,2,singleWord,invertedThreshold,unrestricted,135%. A,48,13,false,true,1,82
approved-wine-018,line,2,singleBlock,production,unrestricted,c] 3.5% by Vol. Al Z Ch,66,3.5,false,true,1,126
approved-wine-018,line,2,singleBlock,production,numeric,1 3.5% .,31,1,false,true,1,108
approved-wine-018,line,2,singleBlock,production,numericPlusMarker,c 1 3.5% by Vol. Al Ch,62,1,false,true,1,109
approved-wine-018,line,2,singleBlock,grayscaleOnly,unrestricted,c] 3.5% by Vol. Al Z Ch,64,3.5,false,true,1,105
approved-wine-018,line,2,singleBlock,normalise,unrestricted,c] 3.5% by Vol. Al Z Ch,66,3.5,false,true,1,108
approved-wine-018,line,2,singleBlock,linearBoost,unrestricted,c] 3.5% by Vol. Al 2 =,66,3.5,false,true,1,95
approved-wine-018,line,2,singleBlock,otsu,unrestricted,c] 3.5% by Vol. Al Cah,70,3.5,false,true,1,68
approved-wine-018,line,2,singleBlock,otsu,numeric,1 3.5% .,32,1,false,true,1,66
approved-wine-018,line,2,singleBlock,otsu,numericPlusMarker,c 1 3.5% by Vol. Al Cah,56,1,false,true,1,67
approved-wine-018,line,2,singleBlock,thresholdFixed,unrestricted,c] 3.5% by Vol. Alf ) Cha,62,3.5,false,true,1,75
approved-wine-018,line,2,singleBlock,inverted,unrestricted,c] 3.5% by Vol. Al Ch,76,3.5,false,true,1,121
approved-wine-018,line,2,singleBlock,inverted,numeric,1 3.5% .,31,1,false,true,1,122
approved-wine-018,line,2,singleBlock,inverted,numericPlusMarker,c 1 3.5% by Vol. Al Ch,63,1,false,true,1,119
approved-wine-018,line,2,singleBlock,invertedThreshold,unrestricted,c] 3.5% by Vol. Al Cah,71,3.5,false,true,1,79
approved-wine-018,line,3,sparse,production,unrestricted,Al 13 5% by Vol Ch,79,13,false,true,1,223
approved-wine-018,line,3,sparse,production,numeric,13 5%,65,13,false,true,1,224
approved-wine-018,line,3,sparse,production,numericPlusMarker,Al 13 5% by Vol Ch,79,13,false,true,1,221
approved-wine-018,line,3,sparse,grayscaleOnly,unrestricted,Al 13 5% by Vol Ch,78,13,false,true,1,213
approved-wine-018,line,3,sparse,normalise,unrestricted,Al 13 5% by Vol Ch,79,13,false,true,1,222
approved-wine-018,line,3,sparse,linearBoost,unrestricted,Al 13 5% by Vol =,78,13,false,true,1,198
approved-wine-018,line,3,sparse,otsu,unrestricted,Al 13 5% by Vol Ch,78,13,false,true,1,146
approved-wine-018,line,3,sparse,otsu,numeric,13 5%,74,13,false,true,1,150
approved-wine-018,line,3,sparse,otsu,numericPlusMarker,Al 13 5% by Vol Ch,78,13,false,true,1,147
approved-wine-018,line,3,sparse,thresholdFixed,unrestricted,Al 13 5% by Vol Cah,73,13,false,true,1,158
approved-wine-018,line,3,sparse,inverted,unrestricted,Al 13 5% by Vol Ch,79,13,false,true,1,240
approved-wine-018,line,3,sparse,inverted,numeric,13 5%,65,13,false,true,1,352
approved-wine-018,line,3,sparse,inverted,numericPlusMarker,Al 13 5% by Vol Ch,79,13,false,true,1,231
approved-wine-018,line,3,sparse,invertedThreshold,unrestricted,Al 13 5% by Vol Ch,79,13,false,true,1,190
approved-wine-018,line,3,singleLine,production,unrestricted,c] 3.9% by Vol. Al,76,3.9,false,true,1,221
approved-wine-018,line,3,singleLine,production,numeric,1 3.9% .,31,1,false,true,1,221
approved-wine-018,line,3,singleLine,production,numericPlusMarker,c 1 3.9% by Vol. Al,64,1,false,true,1,217
approved-wine-018,line,3,singleLine,grayscaleOnly,unrestricted,c] 3.9% by Vol. Al,76,3.9,false,true,1,209
approved-wine-018,line,3,singleLine,normalise,unrestricted,c] 3.9% by Vol. Al,76,3.9,false,true,1,218
approved-wine-018,line,3,singleLine,linearBoost,unrestricted,c 1 3.5% by Vol. Al,64,1,false,true,1,180
approved-wine-018,line,3,singleLine,otsu,unrestricted,c] 3.5% by Vol. Al,80,3.5,false,true,1,128
approved-wine-018,line,3,singleLine,otsu,numeric,1 3.5% .,31,1,false,true,1,128
approved-wine-018,line,3,singleLine,otsu,numericPlusMarker,c 1 3.5% by Vol. Al,61,1,false,true,1,129
approved-wine-018,line,3,singleLine,thresholdFixed,unrestricted,c] 3.9% by Vol. Al,82,3.9,false,true,1,133
approved-wine-018,line,3,singleLine,inverted,unrestricted,c] 3.9% by Vol. Al,77,3.9,false,true,1,229
approved-wine-018,line,3,singleLine,inverted,numeric,1 3.9% .,31,1,false,true,1,225
approved-wine-018,line,3,singleLine,inverted,numericPlusMarker,c 1 3.9% by Vol. Al,61,1,false,true,1,223
approved-wine-018,line,3,singleLine,invertedThreshold,unrestricted,c] 3.5% by Vol. Al,80,3.5,false,true,1,138
approved-wine-018,line,3,singleWord,production,unrestricted,135%. A,50,13,false,true,1,278
approved-wine-018,line,3,singleWord,production,numeric,135%0.,0,13,false,true,1,277
approved-wine-018,line,3,singleWord,production,numericPlusMarker,135%. A,50,13,false,true,1,281
approved-wine-018,line,3,singleWord,grayscaleOnly,unrestricted,135%. A,50,13,false,true,1,271
approved-wine-018,line,3,singleWord,normalise,unrestricted,135%. A,50,13,false,true,1,278
approved-wine-018,line,3,singleWord,linearBoost,unrestricted,135% A,58,13,false,true,1,226
approved-wine-018,line,3,singleWord,otsu,unrestricted,135%. A,51,13,false,true,1,161
approved-wine-018,line,3,singleWord,otsu,numeric,135%00.,0,13,false,true,1,161
approved-wine-018,line,3,singleWord,otsu,numericPlusMarker,135%. A,51,13,false,true,1,167
approved-wine-018,line,3,singleWord,thresholdFixed,unrestricted,135%. A,47,13,false,true,1,163
approved-wine-018,line,3,singleWord,inverted,unrestricted,135%. A,50,13,false,true,1,286
approved-wine-018,line,3,singleWord,inverted,numeric,135%0.,0,13,false,true,1,284
approved-wine-018,line,3,singleWord,inverted,numericPlusMarker,135%. A,50,13,false,true,1,285
approved-wine-018,line,3,singleWord,invertedThreshold,unrestricted,135%. A,49,13,false,true,1,169
approved-wine-018,line,3,singleBlock,production,unrestricted,c] 3.5% by Vol. Al 3 Ch,75,3.5,false,true,1,210
approved-wine-018,line,3,singleBlock,production,numeric,1 3.5% . 3,42,1,false,true,1,209
approved-wine-018,line,3,singleBlock,production,numericPlusMarker,c 1 3.5% by Vol. Al 3 Ch,67,1,false,true,1,209
approved-wine-018,line,3,singleBlock,grayscaleOnly,unrestricted,c] 3.5% by Vol. Al 3 Ch,75,3.5,false,true,1,201
approved-wine-018,line,3,singleBlock,normalise,unrestricted,c] 3.5% by Vol. Al 3 Ch,75,3.5,false,true,1,209
approved-wine-018,line,3,singleBlock,linearBoost,unrestricted,c 1 3.5% by Vol. Al 0 =,59,1,false,true,1,179
approved-wine-018,line,3,singleBlock,otsu,unrestricted,c] 3.5% by Vol. Al Ch,72,3.5,false,true,1,130
approved-wine-018,line,3,singleBlock,otsu,numeric,1 3.5% .,31,1,false,true,1,129
approved-wine-018,line,3,singleBlock,otsu,numericPlusMarker,c 1 3.5% by Vol. Al Ch,57,1,false,true,1,129
approved-wine-018,line,3,singleBlock,thresholdFixed,unrestricted,c] 3.5% by Vol. Alf | Cah,61,3.5,false,true,1,135
approved-wine-018,line,3,singleBlock,inverted,unrestricted,c] 3.5% by Vol. Al ) Ch,66,3.5,false,true,1,227
approved-wine-018,line,3,singleBlock,inverted,numeric,1 3.5% .,31,1,false,true,1,221
approved-wine-018,line,3,singleBlock,inverted,numericPlusMarker,c 1 3.5% by Vol. Al Ch,64,1,false,true,1,221
approved-wine-018,line,3,singleBlock,invertedThreshold,unrestricted,c] 3.5% by Vol. Al Ch,71,3.5,false,true,1,143
approved-wine-018,line,4,sparse,production,unrestricted,Al 13 5% by Vol Ch,74,13,false,true,1,366
approved-wine-018,line,4,sparse,production,numeric,13 5%,55,13,false,true,1,362
approved-wine-018,line,4,sparse,production,numericPlusMarker,Al 13 5% by Vol Ch,74,13,false,true,1,368
approved-wine-018,line,4,sparse,grayscaleOnly,unrestricted,Al 13 5% by Vol Ch,72,13,false,true,1,349
approved-wine-018,line,4,sparse,normalise,unrestricted,Al 13 5% by Vol Ch,74,13,false,true,1,362
approved-wine-018,line,4,sparse,linearBoost,unrestricted,Al 13 5% by Vol 0,72,13,false,true,1,327
approved-wine-018,line,4,sparse,otsu,unrestricted,Al 13 5% by Vol Ch,79,13,false,true,1,249
approved-wine-018,line,4,sparse,otsu,numeric,13 5%,73,13,false,true,1,242
approved-wine-018,line,4,sparse,otsu,numericPlusMarker,Al 13 5% by Vol Ch,79,13,false,true,1,242
approved-wine-018,line,4,sparse,thresholdFixed,unrestricted,Al 13 5% by Vol Cah,70,13,false,true,1,241
approved-wine-018,line,4,sparse,inverted,unrestricted,\} 13 5% by Vol Cn,57,13,false,true,1,371
approved-wine-018,line,4,sparse,inverted,numeric,13 5%,53,13,false,true,1,373
approved-wine-018,line,4,sparse,inverted,numericPlusMarker,13 5% by Vol Cah,66,13,false,true,1,369
approved-wine-018,line,4,sparse,invertedThreshold,unrestricted,Al 13 5% by Vol Cha,78,13,false,true,1,259
approved-wine-018,line,4,singleLine,production,unrestricted,1 3.9% by Vol. Al,72,1,false,true,1,353
approved-wine-018,line,4,singleLine,production,numeric,1 3.9% .,31,1,false,true,1,371
approved-wine-018,line,4,singleLine,production,numericPlusMarker,1 3.9% by Vol. Al,72,1,false,true,1,353
approved-wine-018,line,4,singleLine,grayscaleOnly,unrestricted,1 3.9% by Vol. Al,71,1,false,true,1,338
approved-wine-018,line,4,singleLine,normalise,unrestricted,1 3.9% by Vol. Al,72,1,false,true,1,352
approved-wine-018,line,4,singleLine,linearBoost,unrestricted,N 3.5% by Vol. Al,71,3.5,false,true,1,298
approved-wine-018,line,4,singleLine,otsu,unrestricted,c 1 3.5% by Vol. Al,73,1,false,true,1,213
approved-wine-018,line,4,singleLine,otsu,numeric,1 3.5% .,32,1,false,true,1,214
approved-wine-018,line,4,singleLine,otsu,numericPlusMarker,c 1 3.5% by Vol. Al,73,1,false,true,1,211
approved-wine-018,line,4,singleLine,thresholdFixed,unrestricted,1 3.9% by Vol. Al,72,1,false,true,1,217
approved-wine-018,line,4,singleLine,inverted,unrestricted,1 3.9% WAS Al,56,1,false,true,1,354
approved-wine-018,line,4,singleLine,inverted,numeric,1 3.9%,47,1,false,true,1,357
approved-wine-018,line,4,singleLine,inverted,numericPlusMarker,1 3.9% A Al,42,1,false,true,1,365
approved-wine-018,line,4,singleLine,invertedThreshold,unrestricted,1 3.5% by Vol. Al,72,1,false,true,1,244
approved-wine-018,line,4,singleWord,production,unrestricted,135%. A,49,13,false,true,1,470
approved-wine-018,line,4,singleWord,production,numeric,135%00.,0,13,false,true,1,498
approved-wine-018,line,4,singleWord,production,numericPlusMarker,135%. A,49,13,false,true,1,460
approved-wine-018,line,4,singleWord,grayscaleOnly,unrestricted,135%. A,50,13,false,true,1,447
approved-wine-018,line,4,singleWord,normalise,unrestricted,135%. A,49,13,false,true,1,461
approved-wine-018,line,4,singleWord,linearBoost,unrestricted,135% A,56,13,false,true,1,387
approved-wine-018,line,4,singleWord,otsu,unrestricted,135%. Al,44,13,false,true,1,285
approved-wine-018,line,4,singleWord,otsu,numeric,135%0.,0,13,false,true,1,281
approved-wine-018,line,4,singleWord,otsu,numericPlusMarker,135%. Al,44,13,false,true,1,280
approved-wine-018,line,4,singleWord,thresholdFixed,unrestricted,135%. Al,39,13,false,true,1,281
approved-wine-018,line,4,singleWord,inverted,unrestricted,135%. A,56,13,false,true,1,470
approved-wine-018,line,4,singleWord,inverted,numeric,135%.,0,13,false,true,1,471
approved-wine-018,line,4,singleWord,inverted,numericPlusMarker,135%. A,56,13,false,true,1,491
approved-wine-018,line,4,singleWord,invertedThreshold,unrestricted,135%. A,49,13,false,true,1,295
approved-wine-018,line,4,singleBlock,production,unrestricted,1 3.5% by Vol. Al Ch,71,1,false,true,1,346
approved-wine-018,line,4,singleBlock,production,numeric,1 3.5% .,31,1,false,true,1,343
approved-wine-018,line,4,singleBlock,production,numericPlusMarker,1 3.5% by Vol. Al Ch,71,1,false,true,1,343
approved-wine-018,line,4,singleBlock,grayscaleOnly,unrestricted,1 3.5% by Vol. Al Ch,71,1,false,true,1,330
approved-wine-018,line,4,singleBlock,normalise,unrestricted,1 3.5% by Vol. Al Ch,71,1,false,true,1,345
approved-wine-018,line,4,singleBlock,linearBoost,unrestricted,N 3.5% by Vol. Al 0,69,3.5,false,true,1,298
approved-wine-018,line,4,singleBlock,otsu,unrestricted,c] 3.5% by Vol. Al Cah,72,3.5,false,true,1,214
approved-wine-018,line,4,singleBlock,otsu,numeric,1 3.5% .,32,1,false,true,1,213
approved-wine-018,line,4,singleBlock,otsu,numericPlusMarker,c 1 3.5% by Vol. Al Cah,62,1,false,true,1,213
approved-wine-018,line,4,singleBlock,thresholdFixed,unrestricted,1 3.5% by Vol. Al ] Cah,62,1,false,true,1,227
approved-wine-018,line,4,singleBlock,inverted,unrestricted,1 3.5% by Vol. Al Ch,72,1,false,true,1,354
approved-wine-018,line,4,singleBlock,inverted,numeric,1 3.5% .,31,1,false,true,1,353
approved-wine-018,line,4,singleBlock,inverted,numericPlusMarker,1 3.5% by Vol. Al Ch,72,1,false,true,1,355
approved-wine-018,line,4,singleBlock,invertedThreshold,unrestricted,c] 3.5% by Vol. Al Ch,70,3.5,false,true,1,225
approved-wine-018,markerAndNumber,1.5,sparse,production,unrestricted,5 3.9% by \,76,5,false,true,1,107
approved-wine-018,markerAndNumber,1.5,sparse,production,numeric,5 3.9%,60,5,false,true,1,104
approved-wine-018,markerAndNumber,1.5,sparse,production,numericPlusMarker,5 3.9% by,40,5,false,true,1,104
approved-wine-018,markerAndNumber,1.5,sparse,grayscaleOnly,unrestricted,13 5% by),60,13,false,true,1,94
approved-wine-018,markerAndNumber,1.5,sparse,normalise,unrestricted,5 3.9% by \,76,5,false,true,1,103
approved-wine-018,markerAndNumber,1.5,sparse,linearBoost,unrestricted,13 5% by,63,13,false,true,1,83
approved-wine-018,markerAndNumber,1.5,sparse,otsu,unrestricted,c 1 3.5% by \,72,1,false,true,1,59
approved-wine-018,markerAndNumber,1.5,sparse,otsu,numeric,1 3.5%,45,1,false,true,1,60
approved-wine-018,markerAndNumber,1.5,sparse,otsu,numericPlusMarker,c 1 3.5% by,44,1,false,true,1,62
approved-wine-018,markerAndNumber,1.5,sparse,thresholdFixed,unrestricted,c 1 3.9% by \,72,1,false,true,1,62
approved-wine-018,markerAndNumber,1.5,sparse,inverted,unrestricted,c 1 3.9% by \,71,1,false,true,1,108
approved-wine-018,markerAndNumber,1.5,sparse,inverted,numeric,1 3.9%,47,1,false,true,1,108
approved-wine-018,markerAndNumber,1.5,sparse,inverted,numericPlusMarker,c 1 3.9% by,43,1,false,true,1,108
approved-wine-018,markerAndNumber,1.5,sparse,invertedThreshold,unrestricted,c 1 3.5% by \,72,1,false,true,1,67
approved-wine-018,markerAndNumber,1.5,singleLine,production,unrestricted,N 3.9% by \,80,3.9,false,true,1,98
approved-wine-018,markerAndNumber,1.5,singleLine,production,numeric,3.9%,94,3.9,false,true,1,97
approved-wine-018,markerAndNumber,1.5,singleLine,production,numericPlusMarker,3.9% by,47,3.9,false,true,1,96
approved-wine-018,markerAndNumber,1.5,singleLine,grayscaleOnly,unrestricted,N 3.9% by \,80,3.9,false,true,1,97
approved-wine-018,markerAndNumber,1.5,singleLine,normalise,unrestricted,N 3.9% by \,80,3.9,false,true,1,97
approved-wine-018,markerAndNumber,1.5,singleLine,linearBoost,unrestricted,N 3.5% by \,83,3.5,false,true,1,77
approved-wine-018,markerAndNumber,1.5,singleLine,otsu,unrestricted,N 3.5% by \,84,3.5,false,true,1,52
approved-wine-018,markerAndNumber,1.5,singleLine,otsu,numeric,3.5%,96,3.5,false,true,1,53
approved-wine-018,markerAndNumber,1.5,singleLine,otsu,numericPlusMarker,3.5% by,48,3.5,false,true,1,52
approved-wine-018,markerAndNumber,1.5,singleLine,thresholdFixed,unrestricted,N 3.9% by \,75,3.9,false,true,1,55
approved-wine-018,markerAndNumber,1.5,singleLine,inverted,unrestricted,N 3.9% by \,80,3.9,false,true,1,100
approved-wine-018,markerAndNumber,1.5,singleLine,inverted,numeric,3.9%,94,3.9,false,true,1,100
approved-wine-018,markerAndNumber,1.5,singleLine,inverted,numericPlusMarker,3.9% by,47,3.9,false,true,1,100
approved-wine-018,markerAndNumber,1.5,singleLine,invertedThreshold,unrestricted,N 3.5% by \,84,3.5,false,true,1,58
approved-wine-018,markerAndNumber,1.5,singleWord,production,unrestricted,13.5%,52,13.5,true,true,1,113
approved-wine-018,markerAndNumber,1.5,singleWord,production,numeric,13.5%,52,13.5,true,true,1,113
approved-wine-018,markerAndNumber,1.5,singleWord,production,numericPlusMarker,13.5%,52,13.5,true,true,1,113
approved-wine-018,markerAndNumber,1.5,singleWord,grayscaleOnly,unrestricted,13.5%,51,13.5,true,true,1,110
approved-wine-018,markerAndNumber,1.5,singleWord,normalise,unrestricted,13.5%,52,13.5,true,true,1,112
approved-wine-018,markerAndNumber,1.5,singleWord,linearBoost,unrestricted,13.5%,43,13.5,true,true,1,86
approved-wine-018,markerAndNumber,1.5,singleWord,otsu,unrestricted,13.5%,53,13.5,true,true,1,61
approved-wine-018,markerAndNumber,1.5,singleWord,otsu,numeric,13.5%,53,13.5,true,true,1,58
approved-wine-018,markerAndNumber,1.5,singleWord,otsu,numericPlusMarker,13.5%,53,13.5,true,true,1,59
